pres	tc	td	wspd	wdir	alt
217	-57.16	-59.30	57.75	247	11408
217	-57.12	-59.10	57.76	247	11411
217	-57.09	-59.00	57.75	247	11415
216	-57.09	-58.80	57.67	247	11422
216	-57.12	-58.80	57.54	247	11430
216	-57.16	-58.80	57.39	248	11438
216	-57.20	-58.80	57.24	248	11446
215	-57.26	-58.80	57.12	248	11458
215	-57.37	-58.80	57.04	248	11470
215	-57.46	-58.90	56.97	248	11478
214	-57.54	-59.00	57.02	248	11486
214	-57.56	-59.00	57.02	248	11487
214	-57.50	-59.00	56.86	249	11490
214	-57.45	-58.90	56.69	249	11497
214	-57.47	-58.90	56.62	249	11506
213	-57.54	-59.00	56.66	250	11516
213	-57.66	-59.10	56.73	250	11528
212	-57.77	-59.20	56.81	250	11540
212	-57.90	-59.40	56.95	250	11548
212	-57.92	-59.40	57.07	251	11556
212	-57.92	-59.40	57.13	251	11562
212	-57.94	-59.50	57.04	251	11569
211	-57.98	-59.50	56.94	252	11580
211	-58.07	-59.70	56.99	252	11592
210	-58.18	-59.80	57.05	252	11601
210	-58.24	-59.80	57.09	252	11607
210	-58.28	-59.90	57.14	253	11612
210	-58.28	-59.90	57.18	253	11618
210	-58.20	-59.90	57.20	253	11627
209	-57.85	-59.60	57.16	254	11634
209	-57.68	-59.60	57.19	254	11636
209	-57.49	-59.60	57.29	254	11639
209	-57.02	-59.30	57.40	255	11644
209	-56.22	-58.80	57.51	255	11648
209	-55.75	-58.50	57.58	255	11651
209	-55.52	-58.60	57.70	256	11659
208	-55.29	-58.50	57.83	256	11668
208	-55.07	-58.50	57.96	256	11678
208	-54.90	-58.50	58.09	257	11686
208	-54.70	-58.50	58.22	257	11692
207	-54.64	-58.70	58.34	257	11696
207	-54.54	-59.00	58.40	258	11701
207	-54.44	-59.10	58.45	258	11707
207	-54.38	-59.10	58.51	258	11714
207	-54.26	-59.20	58.61	258	11719
206	-54.28	-59.40	58.72	259	11726
206	-54.26	-59.50	58.82	259	11735
206	-54.24	-59.80	58.90	259	11743
206	-54.14	-60.00	58.95	260	11752
205	-54.12	-60.30	59.01	260	11759
205	-54.10	-60.70	59.07	260	11766
205	-54.00	-60.90	59.14	260	11774
205	-53.80	-61.30	59.21	260	11779
205	-53.70	-61.60	59.23	260	11784
204	-53.46	-61.70	59.22	260	11791
204	-53.08	-61.50	59.19	261	11797
204	-52.86	-61.50	59.16	261	11802
204	-52.84	-61.70	59.11	261	11810
204	-52.75	-61.60	59.01	261	11816
203	-52.47	-61.30	58.96	261	11821
203	-52.32	-61.40	58.90	261	11829
203	-52.20	-61.50	58.83	261	11836
203	-52.14	-61.50	58.72	261	11845
202	-52.16	-61.40	58.58	261	11854
202	-52.18	-61.60	58.40	261	11863
202	-52.22	-61.70	58.20	260	11874
202	-52.18	-61.70	57.98	260	11880
201	-52.20	-62.30	57.74	260	11884
201	-52.16	-62.70	57.50	260	11889
201	-52.16	-62.70	57.26	260	11898
201	-52.10	-62.80	57.01	260	11905
201	-52.12	-63.20	56.75	260	11911
200	-52.12	-63.50	56.52	260	11918
200	-52.10	-63.60	56.30	260	11923
200	-52.06	-63.50	56.10	260	11928
200	-52.16	-63.80	55.92	260	11937
200	-52.16	-64.00	55.74	260	11947
199	-52.06	-64.00	55.57	260	11951
199	-52.04	-64.40	55.43	260	11955
199	-52.04	-65.10	55.30	260	11961
199	-52.02	-65.40	55.21	259	11970
199	-52.08	-65.30	55.13	259	11976
198	-52.04	-65.40	55.01	259	11982
198	-52.02	-65.90	54.87	259	11987
198	-51.96	-66.30	54.72	259	11992
198	-52.02	-66.90	54.56	259	11997
198	-52.02	-67.30	54.41	259	12004
198	-51.98	-67.20	54.35	259	12011
197	-51.90	-67.20	54.31	259	12016
197	-51.92	-67.10	54.28	259	12020
197	-51.92	-67.30	54.22	259	12024
197	-51.92	-67.60	54.13	259	12030
197	-51.86	-67.40	54.01	259	12038
196	-51.75	-67.30	53.95	259	12045
196	-51.73	-67.40	53.90	259	12049
196	-51.71	-67.80	53.94	259	12056
196	-51.71	-67.60	54.01	259	12064
196	-51.69	-67.40	54.07	259	12071
196	-51.69	-67.30	54.10	259	12078
195	-51.56	-66.90	54.10	260	12086
195	-51.59	-66.40	54.14	260	12094
195	-51.57	-66.00	54.19	260	12101
195	-51.54	-65.80	54.26	260	12106
194	-51.57	-65.60	54.37	260	12112
194	-51.59	-65.30	54.49	260	12118
194	-51.61	-65.30	54.58	261	12126
194	-51.57	-65.00	54.63	261	12132
194	-51.57	-65.00	54.65	261	12136
194	-51.61	-65.30	54.70	261	12143
193	-51.67	-65.50	54.76	262	12151
193	-51.67	-65.40	54.83	262	12159
193	-51.69	-65.10	54.84	262	12165
193	-51.65	-65.10	54.89	262	12171
192	-51.59	-65.10	54.96	262	12178
192	-51.51	-65.20	55.01	262	12189
192	-51.32	-65.30	54.96	262	12200
192	-51.27	-65.40	54.88	263	12211
191	-51.21	-65.60	54.80	263	12221
191	-51.13	-65.80	54.73	263	12226
191	-51.08	-66.20	54.66	264	12232
191	-50.96	-66.20	54.57	264	12238
190	-50.85	-65.90	54.51	264	12246
190	-50.74	-66.00	54.45	264	12248
190	-50.72	-66.30	54.36	264	12251
190	-50.70	-66.40	54.24	265	12257
190	-50.66	-66.60	54.17	265	12262
190	-50.66	-66.40	54.18	265	12266
190	-50.59	-65.90	54.22	265	12275
189	-50.64	-65.80	54.27	265	12284
189	-50.62	-65.40	54.31	265	12295
189	-50.66	-65.20	54.35	265	12307
188	-50.64	-65.10	54.37	266	12318
188	-50.55	-64.90	54.36	266	12329
188	-50.51	-64.70	54.36	266	12335
188	-50.47	-64.80	54.38	266	12339
188	-50.47	-65.10	54.40	266	12342
188	-50.44	-65.20	54.36	266	12348
187	-50.49	-65.20	54.31	266	12355
187	-50.53	-65.10	54.29	266	12362
187	-50.55	-65.10	54.27	266	12369
187	-50.53	-65.00	54.25	267	12374
187	-50.51	-65.00	54.22	267	12382
186	-50.43	-65.10	54.19	267	12390
186	-50.32	-64.90	54.15	267	12396
186	-50.34	-65.10	54.11	267	12401
186	-50.36	-65.30	54.10	267	12406
186	-50.43	-65.50	54.14	267	12414
186	-50.47	-65.80	54.20	268	12420
185	-50.45	-66.00	54.27	267	12423
185	-50.47	-65.90	54.30	267	12431
185	-50.43	-65.90	54.29	267	12440
185	-50.43	-65.90	54.25	267	12445
185	-50.38	-65.90	54.21	267	12450
184	-50.41	-66.30	54.17	267	12454
184	-50.43	-66.50	54.14	267	12461
184	-50.54	-66.40	54.11	267	12467
184	-50.52	-66.60	54.04	267	12471
184	-50.47	-66.80	53.90	267	12476
184	-50.43	-67.00	53.74	267	12483
184	-50.41	-67.20	53.57	268	12487
184	-50.43	-67.70	53.42	268	12493
183	-50.52	-68.30	53.30	268	12500
183	-50.52	-68.80	53.20	268	12508
183	-50.54	-68.80	53.14	268	12515
183	-50.54	-69.10	53.05	268	12522
182	-50.54	-68.40	52.96	267	12529
182	-50.52	-68.50	52.85	267	12536
182	-50.54	-68.80	52.76	267	12542
182	-50.52	-68.80	52.73	267	12550
182	-50.63	-68.80	52.75	267	12557
182	-50.63	-68.80	52.78	267	12563
181	-50.54	-68.90	52.80	267	12569
181	-50.54	-69.40	52.78	267	12574
181	-50.43	-69.70	52.75	267	12580
181	-50.37	-69.60	52.68	267	12587
181	-50.28	-69.20	52.64	267	12590
181	-50.35	-69.00	52.60	267	12596
180	-50.41	-68.60	52.55	267	12603
180	-50.43	-67.80	52.47	267	12610
180	-50.48	-67.40	52.37	267	12618
180	-50.52	-66.80	52.21	267	12626
180	-50.54	-66.40	52.06	267	12633
179	-50.46	-66.10	51.95	267	12639
179	-50.48	-65.80	51.87	267	12643
179	-50.52	-65.80	51.84	267	12649
179	-50.59	-66.00	51.84	267	12655
179	-50.59	-65.90	51.85	267	12661
179	-50.61	-65.70	51.85	267	12667
178	-50.63	-65.60	51.85	267	12672
178	-50.61	-65.40	51.87	267	12677
178	-50.63	-65.50	51.90	267	12682
178	-50.68	-65.90	51.96	267	12686
178	-50.70	-66.00	52.03	267	12691
178	-50.72	-65.80	52.10	267	12698
178	-50.76	-65.60	52.13	267	12705
177	-50.72	-65.50	52.14	267	12712
177	-50.68	-65.60	52.12	267	12716
177	-50.61	-65.70	52.09	267	12721
177	-50.57	-65.60	52.06	267	12726
177	-50.63	-65.70	52.07	268	12733
177	-50.63	-65.80	52.07	268	12741
176	-50.72	-66.00	52.02	268	12750
176	-50.76	-66.10	51.96	268	12758
176	-50.76	-66.10	51.88	268	12766
176	-50.72	-66.10	51.79	268	12776
175	-50.81	-65.80	51.72	268	12786
175	-50.89	-65.50	51.65	268	12797
175	-50.85	-65.50	51.61	268	12808
175	-50.85	-65.50	51.59	268	12815
174	-50.90	-65.80	51.58	268	12820
174	-50.92	-66.20	51.56	268	12825
174	-50.98	-66.50	51.56	268	12831
174	-50.98	-66.40	51.56	268	12839
174	-50.96	-66.20	51.51	268	12844
174	-50.96	-66.50	51.44	268	12848
174	-50.92	-66.30	51.36	268	12855
173	-50.96	-66.40	51.30	269	12861
173	-50.96	-66.50	51.22	269	12868
173	-50.98	-66.30	51.13	269	12879
173	-51.05	-67.70	51.03	269	12892
172	-50.99	-66.70	50.89	269	12901
172	-50.99	-66.30	50.67	269	12907
172	-50.94	-66.50	50.40	269	12911
172	-51.01	-66.80	50.17	269	12917
172	-51.01	-66.80	49.97	269	12925
172	-51.03	-66.80	49.79	269	12933
171	-51.07	-66.90	49.58	269	12945
171	-51.09	-67.20	49.36	269	12958
171	-51.09	-67.30	49.18	269	12968
170	-51.07	-67.50	49.03	269	12975
170	-51.05	-67.70	48.86	269	12985
170	-50.97	-67.70	48.67	269	12996
170	-50.88	-67.40	48.55	269	13005
170	-50.86	-67.50	48.44	269	13012
169	-50.93	-67.90	48.33	269	13022
169	-50.99	-67.60	48.23	269	13032
169	-51.03	-67.80	48.12	269	13038
169	-51.06	-68.00	48.05	269	13044
168	-51.08	-68.10	47.97	269	13051
168	-51.06	-68.20	47.88	269	13054
168	-51.03	-67.20	47.76	269	13057
168	-51.18	-67.80	47.66	269	13061
168	-51.18	-67.90	47.59	269	13067
168	-51.23	-68.00	47.54	269	13072
168	-51.29	-68.30	47.49	269	13078
168	-51.33	-68.40	47.42	269	13083
168	-51.42	-68.40	47.28	269	13089
167	-51.46	-68.30	47.14	268	13095
167	-51.46	-67.90	47.02	268	13101
167	-51.44	-67.70	46.92	268	13109
167	-51.42	-67.50	46.79	268	13121
166	-51.38	-67.30	46.63	268	13132
166	-51.34	-67.50	46.45	268	13135
166	-51.29	-68.10	46.24	268	13140
166	-51.25	-67.90	45.98	267	13147
166	-51.29	-67.80	45.74	267	13154
166	-51.34	-67.80	45.56	267	13160
166	-51.40	-68.30	45.46	267	13165
165	-51.40	-68.50	45.36	267	13171
165	-51.42	-68.60	45.23	266	13179
165	-51.49	-69.00	45.08	266	13187
165	-51.46	-69.40	44.92	266	13193
165	-51.49	-69.90	44.78	266	13200
164	-51.53	-70.30	44.63	266	13206
164	-51.63	-70.30	44.53	265	13212
164	-51.68	-69.90	44.49	265	13218
164	-51.76	-70.40	44.45	265	13222
164	-51.76	-70.80	44.43	265	13228
164	-51.74	-70.60	44.37	265	13232
164	-51.80	-70.50	44.27	264	13238
164	-51.80	-70.30	44.26	264	13246
163	-51.78	-69.60	44.27	264	13253
163	-51.87	-69.30	44.28	264	13259
163	-51.89	-69.70	44.28	264	13266
163	-51.87	-70.20	44.25	264	13274
163	-51.87	-70.60	44.29	264	13282
162	-51.89	-70.50	44.32	264	13288
162	-51.97	-70.20	44.38	264	13294
162	-52.08	-70.10	44.40	263	13304
162	-52.06	-70.40	44.44	263	13316
162	-52.06	-70.70	44.51	263	13327
161	-52.00	-71.00	44.55	263	13332
161	-52.06	-71.10	44.56	263	13337
161	-52.08	-71.30	44.60	263	13346
161	-52.12	-71.40	44.69	262	13355
161	-52.16	-72.00	44.82	262	13358
161	-52.22	-72.90	44.89	262	13360
161	-52.27	-73.30	44.95	262	13364
160	-52.20	-73.60	45.00	262	13370
160	-52.23	-74.40	45.03	262	13373
160	-52.23	-75.20	45.08	262	13374
160	-52.31	-76.70	45.08	262	13380
160	-52.41	-78.90	45.07	262	13387
160	-52.45	-81.20	45.05	262	13393
160	-52.54	-80.50	45.09	262	13398
160	-52.54	-79.80	45.15	262	13408
159	-52.54	-80.60	45.18	262	13419
159	-52.48	-81.90	45.23	262	13423
159	-52.54	-84.30	45.26	262	13424
159	-52.66	-84.40	45.32	262	13433
159	-52.70	-83.30	45.32	262	13441
158	-52.76	-80.80	45.32	262	13448
158	-52.82	-79.60	45.35	262	13456
158	-52.87	-79.20	45.38	262	13465
158	-52.87	-78.40	45.46	262	13474
158	-52.89	-77.20	45.50	262	13481
158	-52.95	-76.40	45.52	262	13487
157	-53.01	-76.10	45.52	262	13491
157	-53.07	-75.80	45.51	261	13498
157	-53.17	-75.40	45.50	261	13505
157	-53.21	-75.30	45.45	261	13510
157	-53.23	-75.60	45.45	261	13516
157	-53.23	-74.80	45.47	261	13525
156	-53.25	-74.00	45.51	261	13532
156	-53.30	-73.60	45.57	261	13541
156	-53.42	-73.60	45.57	261	13550
156	-53.46	-73.10	45.55	261	13558
156	-53.50	-72.70	45.51	262	13566
155	-53.54	-72.50	45.53	262	13574
155	-53.48	-71.90	45.54	262	13582
155	-53.52	-71.70	45.55	262	13592
155	-53.52	-71.30	45.56	262	13601
155	-53.56	-70.90	45.57	262	13608
154	-53.62	-69.80	45.59	263	13617
154	-53.60	-69.50	45.59	263	13626
154	-53.58	-70.50	45.58	263	13634
154	-53.54	-70.50	45.56	263	13640
154	-53.56	-71.10	45.53	263	13644
154	-53.60	-71.10	45.51	263	13649
154	-53.56	-71.20	45.49	263	13654
153	-53.54	-71.00	45.48	263	13658
153	-53.60	-70.80	45.51	263	13664
153	-53.60	-70.50	45.53	263	13672
153	-53.66	-70.60	45.55	263	13679
153	-53.66	-70.60	45.55	263	13685
153	-53.64	-70.70	45.55	263	13689
153	-53.68	-70.90	45.54	263	13694
152	-53.78	-71.00	45.56	263	13701
152	-53.80	-71.10	45.61	263	13708
152	-53.82	-71.10	45.65	263	13713
152	-53.86	-71.50	45.67	263	13720
152	-53.79	-71.60	45.71	263	13726
152	-53.69	-71.70	45.73	263	13732
152	-53.65	-72.20	45.75	264	13736
152	-53.65	-73.20	45.76	264	13741
151	-53.69	-73.70	45.80	264	13749
151	-53.71	-73.90	45.83	264	13756
151	-53.77	-74.20	45.85	264	13762
151	-53.81	-74.20	45.87	264	13766
151	-53.79	-74.30	45.89	263	13772
151	-53.83	-73.90	45.92	263	13778
150	-53.83	-73.70	45.96	264	13783
150	-53.93	-73.80	45.99	264	13791
150	-54.03	-73.80	46.03	264	13799
150	-54.09	-73.70	46.06	264	13807
150	-54.15	-73.90	46.10	264	13811
150	-54.15	-74.20	46.15	264	13816
150	-54.13	-74.00	46.20	263	13824
149	-54.09	-73.80	46.29	263	13831
149	-54.07	-73.80	46.39	263	13835
149	-54.13	-73.70	46.48	263	13843
149	-54.23	-73.30	46.55	263	13850
149	-54.19	-73.00	46.58	263	13855
149	-54.27	-73.00	46.60	263	13861
148	-54.31	-72.90	46.61	263	13867
148	-54.31	-72.70	46.65	263	13873
148	-54.37	-72.50	46.71	263	13879
148	-54.41	-72.30	46.77	263	13886
148	-54.38	-72.10	46.84	264	13894
148	-54.38	-71.90	46.88	264	13900
148	-54.34	-71.80	46.91	264	13907
148	-54.32	-71.70	46.94	264	13914
147	-54.30	-71.80	46.99	264	13922
147	-54.28	-72.00	47.09	264	13929
147	-54.21	-72.10	47.21	264	13935
147	-54.15	-72.50	47.33	264	13942
147	-54.13	-72.60	47.42	264	13948
146	-54.17	-72.80	47.50	264	13955
146	-54.21	-73.00	47.58	264	13962
146	-54.36	-73.30	47.67	264	13970
146	-54.42	-73.30	47.78	264	13978
146	-54.46	-73.70	47.87	264	13984
146	-54.48	-74.20	47.93	264	13989
146	-54.52	-74.50	47.99	264	13996
145	-54.54	-74.20	48.09	264	14003
145	-54.54	-74.40	48.19	263	14006
145	-54.64	-74.70	48.28	263	14013
145	-54.76	-75.00	48.35	263	14022
145	-54.80	-75.10	48.40	263	14028
145	-54.84	-75.20	48.46	263	14036
144	-54.90	-75.30	48.53	263	14044
144	-54.94	-75.40	48.62	263	14053
144	-55.00	-75.40	48.73	263	14060
144	-55.02	-75.70	48.84	263	14065
144	-55.08	-76.00	48.93	263	14072
144	-55.10	-76.00	48.97	264	14079
144	-55.10	-75.80	49.00	263	14086
144	-55.08	-75.80	49.05	263	14091
143	-55.14	-75.90	49.13	263	14097
143	-55.24	-76.30	49.21	263	14104
143	-55.26	-76.70	49.27	263	14112
143	-55.30	-77.20	49.27	264	14119
143	-55.33	-77.60	49.26	264	14126
143	-55.30	-77.80	49.25	263	14131
142	-55.26	-78.10	49.26	263	14134
142	-55.26	-78.60	49.28	263	14138
142	-55.34	-78.60	49.30	263	14144
142	-55.39	-78.70	49.31	263	14151
142	-55.43	-78.80	49.33	263	14157
142	-55.47	-78.90	49.33	263	14162
142	-55.45	-79.60	49.32	263	14168
142	-55.40	-79.80	49.29	263	14174
142	-55.42	-79.90	49.25	263	14179
141	-55.44	-80.00	49.22	263	14185
141	-55.47	-80.50	49.19	263	14190
141	-55.53	-80.40	49.17	263	14195
141	-55.55	-80.20	49.12	263	14201
141	-55.55	-80.30	49.02	263	14205
141	-55.55	-80.30	48.92	263	14210
141	-55.63	-80.00	48.84	263	14218
140	-55.65	-79.50	48.79	263	14225
140	-55.65	-79.10	48.78	263	14233
140	-55.69	-78.40	48.78	263	14240
140	-55.69	-78.00	48.76	264	14248
140	-55.73	-77.40	48.74	264	14256
140	-55.77	-77.00	48.72	264	14262
140	-55.71	-76.50	48.71	264	14268
139	-55.71	-76.30	48.73	264	14274
139	-55.77	-76.50	48.79	264	14280
139	-55.79	-76.20	48.85	264	14286
139	-55.81	-76.00	48.89	264	14293
139	-55.77	-75.90	48.89	264	14299
139	-55.79	-75.60	48.85	264	14305
139	-55.81	-75.60	48.80	264	14314
138	-55.79	-75.40	48.78	264	14320
138	-55.79	-75.30	48.76	264	14328
138	-55.83	-75.30	48.74	264	14336
138	-55.83	-75.30	48.72	264	14343
138	-55.77	-75.20	48.68	264	14348
138	-55.81	-75.30	48.65	264	14354
138	-55.81	-75.60	48.61	264	14360
137	-55.85	-75.70	48.54	264	14366
137	-55.87	-75.60	48.50	264	14372
137	-55.87	-75.70	48.49	264	14378
137	-55.85	-75.70	48.51	264	14384
137	-55.87	-75.90	48.56	264	14390
137	-55.87	-76.10	48.62	264	14396
137	-55.85	-76.20	48.65	264	14401
137	-55.87	-76.20	48.67	264	14405
136	-55.91	-76.50	48.67	264	14412
136	-55.91	-76.80	48.67	264	14421
136	-55.95	-77.10	48.70	264	14430
136	-55.95	-77.30	48.75	264	14433
136	-55.95	-77.60	48.81	264	14437
136	-55.93	-78.10	48.86	264	14445
136	-55.90	-78.20	48.89	264	14454
135	-55.82	-78.20	48.90	264	14460
135	-55.82	-78.50	48.88	264	14464
135	-55.86	-78.70	48.88	264	14468
135	-55.94	-78.50	48.86	264	14475
135	-55.97	-78.40	48.85	264	14482
135	-55.99	-78.10	48.83	264	14486
135	-56.05	-78.20	48.82	264	14492
135	-56.05	-78.10	48.84	264	14498
134	-56.07	-78.10	48.87	264	14504
134	-56.13	-78.30	48.90	264	14510
134	-56.21	-78.50	48.94	264	14516
134	-56.29	-78.50	48.98	264	14524
134	-56.29	-78.40	49.03	264	14530
134	-56.30	-78.70	49.06	264	14535
134	-56.34	-78.70	49.09	264	14542
134	-56.40	-78.50	49.12	264	14549
133	-56.44	-78.20	49.16	264	14555
133	-56.48	-78.40	49.19	264	14560
133	-56.52	-78.70	49.21	265	14566
133	-56.56	-78.70	49.23	265	14572
133	-56.56	-78.50	49.22	265	14577
133	-56.58	-78.60	49.20	265	14583
133	-56.67	-78.80	49.17	265	14589
133	-56.69	-78.90	49.12	265	14596
132	-56.67	-78.80	49.08	265	14602
132	-56.67	-78.90	49.06	265	14607
132	-56.67	-79.50	49.05	265	14612
132	-56.67	-79.60	49.02	265	14618
132	-56.64	-79.60	48.98	265	14626
132	-56.60	-79.80	48.90	265	14631
132	-56.60	-80.10	48.80	265	14637
132	-56.58	-80.20	48.69	265	14645
131	-56.54	-80.20	48.59	265	14652
131	-56.48	-80.50	48.49	265	14656
131	-56.48	-80.70	48.39	264	14662
131	-56.45	-80.70	48.30	264	14672
131	-56.43	-80.40	48.20	264	14679
131	-56.43	-80.60	48.08	264	14684
131	-56.47	-80.70	47.96	264	14690
130	-56.47	-80.60	47.82	264	14697
130	-56.45	-80.50	47.68	264	14702
130	-56.47	-80.60	47.55	264	14709
130	-56.47	-80.70	47.44	264	14717
130	-56.39	-80.50	47.34	263	14723
130	-56.39	-80.30	47.26	263	14727
130	-56.37	-80.30	47.20	263	14735
130	-56.45	-79.90	47.13	263	14742
130	-56.43	-80.00	47.08	263	14747
129	-56.37	-79.90	47.01	263	14753
129	-56.41	-79.90	46.95	263	14760
129	-56.49	-79.90	46.89	263	14767
129	-56.51	-79.90	46.87	263	14774
129	-56.57	-79.70	46.87	263	14782
129	-56.53	-79.70	46.88	263	14788
128	-56.49	-79.90	46.87	263	14792
128	-56.51	-79.90	46.86	262	14798
128	-56.49	-79.60	46.86	262	14807
128	-56.51	-79.50	46.86	262	14817
128	-56.55	-79.70	46.86	262	14824
128	-56.63	-79.90	46.85	262	14830
128	-56.70	-80.20	46.84	262	14838
128	-56.74	-80.30	46.85	262	14845
127	-56.74	-80.40	46.85	262	14849
127	-56.82	-80.50	46.85	262	14856
127	-56.84	-80.50	46.87	262	14864
127	-56.89	-80.30	46.91	262	14872
127	-56.93	-80.50	46.95	262	14878
127	-56.95	-80.40	46.98	263	14882
127	-57.01	-80.50	46.97	263	14888
126	-57.07	-80.70	46.98	263	14896
126	-57.09	-80.70	47.02	263	14903
126	-57.11	-80.70	47.07	263	14907
126	-57.18	-81.00	47.14	263	14913
126	-57.35	-81.50	47.20	263	14922
126	-57.41	-81.70	47.23	263	14930
126	-57.50	-82.20	47.24	264	14934
126	-57.49	-82.50	47.22	264	14937
126	-57.51	-82.80	47.19	264	14945
125	-57.51	-82.70	47.16	264	14952
125	-57.51	-82.80	47.12	264	14958
125	-57.52	-83.40	47.09	264	14963
125	-57.58	-84.10	47.04	264	14966
125	-57.62	-84.40	46.99	264	14969
125	-57.62	-84.20	46.92	264	14976
125	-57.62	-83.80	46.83	265	14984
125	-57.66	-83.90	46.75	265	14990
124	-57.70	-84.30	46.65	265	14997
124	-57.73	-84.30	46.57	265	15004
124	-57.79	-84.30	46.48	265	15009
124	-57.79	-84.30	46.40	265	15015
124	-57.87	-84.80	46.36	265	15022
124	-57.89	-85.10	46.27	266	15030
124	-57.85	-85.00	46.16	266	15039
123	-57.83	-84.90	46.04	266	15049
123	-57.85	-84.80	45.89	266	15060
123	-57.91	-84.70	45.76	266	15069
123	-57.94	-84.30	45.63	266	15077
123	-57.98	-84.50	45.51	266	15083
123	-58.02	-84.70	45.37	266	15090
122	-57.98	-84.70	45.25	266	15098
122	-57.89	-83.90	45.12	266	15103
122	-57.87	-83.60	44.98	266	15106
122	-57.96	-83.80	44.87	266	15112
122	-58.08	-84.00	44.79	266	15118
122	-58.08	-83.90	44.72	266	15123
122	-58.10	-83.80	44.70	266	15127
122	-58.13	-83.80	44.66	266	15134
122	-58.15	-83.70	44.59	266	15141
122	-58.10	-83.60	44.53	266	15145
122	-58.13	-83.70	44.46	266	15151
121	-58.19	-83.80	44.42	266	15158
121	-58.21	-83.50	44.41	266	15164
121	-58.27	-83.60	44.40	266	15170
121	-58.32	-83.90	44.40	266	15175
121	-58.36	-84.20	44.37	266	15180
121	-58.38	-84.50	44.32	266	15186
121	-58.34	-84.40	44.25	266	15193
121	-58.34	-84.60	44.19	266	15199
120	-58.40	-84.80	44.15	266	15203
120	-58.45	-85.10	44.11	267	15210
120	-58.46	-85.20	44.04	267	15216
120	-58.47	-85.40	43.94	267	15221
120	-58.51	-85.10	43.82	267	15228
120	-58.51	-84.80	43.70	267	15234
120	-58.55	-84.70	43.58	267	15239
120	-58.59	-85.10	43.53	267	15246
120	-58.62	-85.30	43.50	267	15253
119	-58.70	-85.20	43.49	267	15260
119	-58.74	-85.30	43.47	267	15266
119	-58.79	-85.80	43.43	267	15270
119	-58.83	-85.90	43.37	268	15277
119	-58.85	-85.90	43.32	268	15283
119	-58.81	-85.80	43.31	268	15286
119	-58.92	-86.00	43.32	268	15293
119	-58.94	-86.00	43.33	268	15299
118	-59.02	-85.90	43.33	268	15306
118	-59.07	-86.10	43.26	268	15313
118	-59.13	-86.10	43.16	268	15319
118	-59.22	-86.20	43.03	268	15326
118	-59.28	-85.90	42.90	267	15332
118	-59.24	-85.90	42.81	267	15338
118	-59.26	-85.90	42.80	267	15342
118	-59.31	-85.80	42.81	267	15349
118	-59.31	-85.80	42.82	267	15355
118	-59.33	-85.90	42.81	267	15361
117	-59.41	-85.80	42.78	267	15368
117	-59.35	-85.70	42.71	267	15374
117	-59.35	-85.80	42.64	266	15382
117	-59.39	-86.00	42.58	266	15389
117	-59.37	-86.20	42.57	266	15394
117	-59.35	-86.50	42.59	266	15401
117	-59.26	-86.40	42.63	266	15408
116	-59.24	-86.60	42.60	266	15416
116	-59.30	-86.90	42.50	266	15423
116	-59.39	-87.10	42.36	265	15434
116	-59.48	-87.10	42.23	265	15443
116	-59.56	-87.50	42.12	265	15450
116	-59.52	-88.00	42.14	264	15460
116	-59.61	-88.10	42.24	264	15469
115	-59.65	-88.60	42.35	264	15474
115	-59.61	-89.20	42.40	264	15477
115	-59.74	-89.30	42.39	264	15482
115	-59.85	-89.30	42.39	264	15492
115	-59.91	-89.40	42.44	263	15502
115	-60.05	-89.50	42.57	263	15507
115	-60.13	-89.60	42.75	263	15512
114	-60.15	-89.60	42.91	263	15522
114	-60.18	-89.60	43.06	263	15534
114	-60.20	-89.60	43.12	264	15542
114	-60.28	-89.70	43.10	264	15548
114	-60.37	-89.70	43.07	264	15554
114	-60.44	-89.80	43.10	264	15559
114	-60.48	-89.80	43.21	264	15564
114	-60.54	-89.80	43.38	264	15572
114	-60.60	-89.90	43.51	264	15579
113	-60.63	-89.90	43.64	264	15584
113	-60.71	-89.90	43.71	264	15588
113	-60.89	-90.10	43.81	264	15598
113	-60.93	-90.10	43.90	264	15608
113	-60.93	-90.10	44.05	264	15612
113	-60.98	-90.10	44.24	264	15617
113	-61.15	-90.30	44.44	264	15626
112	-61.09	-90.20	44.65	264	15634
112	-61.22	-90.30	44.82	264	15641
112	-61.35	-90.40	44.91	265	15648
112	-61.42	-90.40	44.98	265	15654
112	-61.48	-90.50	45.01	265	15659
112	-61.48	-90.50	45.08	265	15666
112	-61.59	-90.60	45.16	265	15676
112	-61.63	-90.60	45.25	265	15684
112	-61.57	-90.60	45.34	265	15687
112	-61.68	-90.60	45.42	265	15691
111	-61.77	-90.70	45.50	265	15699
111	-61.88	-90.80	45.53	265	15709
111	-61.94	-90.80	45.58	265	15716
111	-61.97	-90.80	45.64	265	15720
111	-61.98	-90.80	45.72	265	15724
111	-61.98	-90.80	45.84	265	15732
111	-61.99	-90.80	45.96	265	15739
110	-61.90	-90.80	46.07	265	15743
110	-61.96	-90.80	46.17	265	15746
110	-62.05	-90.90	46.23	265	15752
110	-62.10	-90.90	46.28	265	15761
110	-62.12	-90.90	46.35	265	15767
110	-62.07	-90.90	46.40	264	15772
110	-62.00	-90.80	46.45	264	15778
110	-61.92	-90.80	46.49	264	15784
110	-61.92	-90.80	46.58	264	15791
110	-61.96	-90.80	46.65	264	15799
